Type,Name,Address,State,Phone_number,Notes,latitude,longitude,FIPS
FQHC,Nelson County High School,"6919 Thomas Nelson Hwy, Lovingston, VA 22949-2101",VA,434-263-6892,School,37.73278301,-78.89647798,
FQHC,CRAIG COUNTY HEALTH CENTER,"226 Market St, New Castle, VA 24127-6080",VA,304-772-3064,All Other Clinic Types,37.50464504,-80.10945294,
FQHC,The Southside Community Health Center of Greater Richmond,"180 E Belt Blvd, Richmond, VA 23224-1204",VA,804-292-3011,All Other Clinic Types,37.50612658,-77.48151566,
FQHC,GPW Health Center - Woodbridge,"3350 Commission Ct, Woodbridge, VA 22192-1784",VA,703-680-7950,All Other Clinic Types,38.68695469,-77.31350016,
FQHC,CVHS Hopewell-Prince George,"4260 Crossings Blvd STE 2, Prince George, VA 23875-1400",VA,804-452-5800,All Other Clinic Types,37.25713666,-77.32616463,
FQHC,HOLSTON FAMILY HEALTH CENTER,"306 S Shady Ave, Damascus, VA 24236",VA,276-475-5116,All Other Clinic Types,36.63350357,-81.78890270,
FQHC,PATHS Community Medical Center - South Boston,"1627 Seymour Dr, South Boston, VA 24592-3447",VA,434-791-3630 x1023,All Other Clinic Types,36.69678246,-78.89278802,
FQHC,Johnson Health Center Community Dental Program,"134 Elon Rd, Madison Heights, VA 24572-2536",VA,434-929-1400,All Other Clinic Types,37.46711683,-79.12084577,
FQHC,Tri-Area Community Health at Stuart,"18877 Jeb Stuart Hwy, Stuart, VA 24171-5223",VA,276-694-4466,All Other Clinic Types,36.64616088,-80.25134063,
FQHC,CVHS Petersburg,"321 Poplar Dr STE C, Petersburg, VA 23805-9391",VA,804-733-5591,All Other Clinic Types,37.18943083,-77.36286362,
FQHC,CRAIG COUNTY DENTAL CENTER,"230 Market St, New Castle, VA 24127-6080",VA,304-772-3064,All Other Clinic Types,37.50453452,-80.10958613,
FQHC,PATHS Community Pharmacy - Danville,"133 S Ridge St Bldg, Danville, VA 24541-1313",VA,434-791-4880,All Other Clinic Types,36.58547426,-79.39404921,
FQHC,Hurley Family Health Center,"10279 Hurley Rd, Hurley, VA 24620",VA,276-566-4675,All Other Clinic Types,37.42210911,-82.02085234,
FQHC,Virginia Beach Family Medical Center,"936 General Booth Blvd, Virginia Beach, VA 23451-4862",VA,757-425-3610,All Other Clinic Types,36.80862353,-75.99040007,
FQHC,CVHS - Petersburg Recovery Center,"541 S Sycamore St, Petersburg, VA 23803-5039",VA,804-835-6100,All Other Clinic Types,37.21925834,-77.40005077,
FQHC,Neighborhood Health at Sherwood Hall Lane,"2616 Sherwood Hall Ln STE 106, Alexandria, VA 22306-3154",VA,703-535-5568,All Other Clinic Types,38.74341464,-77.07723082,
FQHC,Surry Medical Center,"440 Colonial Trl W, Dendron, VA 23839-2205",VA,804-834-8871,All Other Clinic Types,37.12469748,-76.85016297,
FQHC,Rockbridge Area Health Center,"25 Northridge Ln, Lexington, VA 24450-3399",VA,540-464-8700,All Other Clinic Types,37.80401687,-79.40548003,
FQHC,Neighborhood Health at Annandale Dental,"7501 Little River Tpke STE G4, Annandale, VA 22003-2923",VA,703-535-5568,All Other Clinic Types,38.83120967,-77.20459527,
FQHC,Blue Ridge Medical Center--Amherst,"210 S Main St, Amherst, VA 24521-2616",VA,434-263-4000,All Other Clinic Types,37.58471439,-79.05260291,
FQHC,Tri-Area Community Health Administrative Office,"14168 Danville Pike, Laurel Fork, VA 24352-4022",VA,276-398-2292,Unknown,36.71839453,-80.51478234,
FQHC,Loudoun Community Health Center dba HealthWorks for Northern Virginia - Sully,"13800 Wall Rd STE 055, Herndon, VA 20171-3703",VA,703-443-2000,All Other Clinic Types,38.91827573,-77.42297863,
FQHC,Eastville Community Health Center,"17068 Lankford Hwy, Cape Charles, VA 23310-4412",VA,757-414-0400,All Other Clinic Types,37.34294425,-75.94217866,
FQHC,STONY CREEK COMMUNITY HEALTH CENTER,"12454 Hartley St, Stony Creek, VA 23882-3302",VA,434-246-6100,All Other Clinic Types,36.94745597,-77.40037817,
FQHC,MHC Coalition Admin,"29 Jones St, Martinsville, VA 24112-2716",VA,276-403-5099,Unknown,36.69196970,-79.87317749,
FQHC,Ivor Dental Center,"8579 Ivor Rd, Ivor, VA 23866-3108",VA,757-859-9070,All Other Clinic Types,36.90104177,-76.90449816,
FQHC,Saltville Elementary School,"1013 E Main St, Saltville, VA 24370-3650",VA,276-496-4492,School,36.88806990,-81.75413892,
FQHC,South Side Medical Center,"101 Cowardin Ave STE 102, Richmond, VA 23224-2078",VA,804-780-0840,All Other Clinic Types,37.51952325,-77.44926252,
FQHC,RAHC Mobile Dental Unit,"25 Northridge Ln, Lexington, VA 24450-3399",VA,540-464-8700,All Other Clinic Types,37.80401687,-79.40548003,
FQHC,RMC Greenbrier Nephrology Center - Alleghany,"117 Mall Rd, Covington, VA 24426-2413",VA,304-438-6188,All Other Clinic Types,37.77288944,-79.96756374,
FQHC,Dinwiddie Medical Center and Counseling Center,"13855 Courthouse Rd, Dinwiddie, VA 23841-2254",VA,804-469-3731,All Other Clinic Types,37.08205819,-77.58474081,
FQHC,Neighborhood Health Joseph Willard Dental,"3750 Old Lee Hwy, Fairfax, VA 22030-1806",VA,703-535-5568,All Other Clinic Types,38.85025289,-77.29916426,
FQHC,"New Horizons Healthcare, Administration Annex","3620 Melrose Ave NW, Roanoke, VA 24017-2714",VA,540-362-0360,Unknown,37.29381344,-79.99700443,
FQHC,PATHS Community Pharmacy,"1049 Brookdale St STE A, Martinsville, VA 24112-3972",VA,276-670-2207,All Other Clinic Types,36.67953313,-79.85088054,
FQHC,Barbara L. Willis Wellness Center,"1541 High St, Portsmouth, VA 23704",VA,757-393-6363,All Other Clinic Types,36.83488012,-76.31792670,
FQHC,"Piedmont Access To Health Services, Inc. Administrative  Office","116 S Ridge St, Danville, VA 24541-1314",VA,434-791-3630,Unknown,36.58576084,-79.39466654,
FQHC,Vansant  Respiratory Care Center,"1060 Anchorage Cir, Vansant, VA 24656-7021",VA,276-498-1625,All Other Clinic Types,37.23884504,-82.07471403,
FQHC,Virginia Beach Family Medical Center,"940 General Booth Blvd, Virginia Beach, VA 23451-4861",VA,757-425-3610,All Other Clinic Types,36.80821014,-75.99053778,
FQHC,Johnson Health Center Administration and Facilities,"148 Elon Rd, Madison Heights, VA 24572-2538",VA,434-929-1400,All Other Clinic Types,37.46724943,-79.12124232,
FQHC,Fairfax County Health Department,"1850 Cameron Glen Dr STE 117, Reston, VA 20190-3363",VA,703-481-4242,All Other Clinic Types,38.96552648,-77.35875758,
FQHC,Giles Clinic,"219 Buchanan St, Pearisburg, VA 24134-1901",VA,540-921-3502,All Other Clinic Types,37.32314964,-80.72290726,
FQHC,Rustburg Community Health Center,"925 Village Hwy, Rustburg, VA 24588-4591",VA,434-528-0005,All Other Clinic Types,37.27773602,-79.09835629,
FQHC,PATHS Community Dental Center - Danville,"501 Rison St STE 110, Danville, VA 24541-2426",VA,434-791-0214,All Other Clinic Types,36.57862990,-79.40139528,
FQHC,PUNGOTEAGUE DENTAL PROGRAM,"28480 Bobtown Rd, Melfa, VA 23410-3508",VA,757-789-7777,School,37.65199982,-75.79196672,
FQHC,HIGHLAND MEDICAL CENTER,"120 Jackson River Rd, Monterey, VA 24465-2416",VA,540-468-6400,All Other Clinic Types,38.41046214,-79.58046064,
FQHC,"Kuumba Community Health and Wellness Center, Inc. d/b/a New Horizons Healthcare","3716 Melrose Ave NW, Roanoke, VA 24017-2716",VA,540-362-1788,All Other Clinic Types,37.29406418,-79.99772720,
FQHC,LUNENBURG MIDDLE SCHOOL,"583 Tomlinson Rd, Victoria, VA 23974-2628",VA,434-696-1644,School,36.98780310,-78.20659932,
FQHC,Neighborhood Health at 2 East,"2 E Glebe Rd, Alexandria, VA 22305-2938",VA,703-535-5568,All Other Clinic Types,38.83541814,-77.05742698,
FQHC,Meadowview Health Clinic Services,"13168 Meadowview Sq, Meadowview, VA 24361-3328",VA,276-944-3999,All Other Clinic Types,36.76131180,-81.86111313,
FQHC,"CLINCH RIVER HEALTH SERVICES, INC.","17633 Veterans Memorial Hwy STE 101, Dungannon, VA 24245-3929",VA,276-467-2201,All Other Clinic Types,36.81940539,-82.48891810,
FQHC,Nelson County Middle School,"6925 Thomas Nelson Hwy, Lovingston, VA 22949-2101",VA,434-263-4801,School,37.73278301,-78.89647798,
FQHC,CommuniCare Family Health Center,"804 Whitaker Ln, Norfolk, VA 23510-3027",VA,757-393-6363,All Other Clinic Types,36.85596067,-76.28365604,
FQHC,MHC Dental Clinic,"23 Fayette St, Martinsville, VA 24112-2703",VA,276-403-5099,All Other Clinic Types,36.69239646,-79.87356859,
FQHC,East End Physicians,"1033 28th St, Newport News, VA 23607-4233",VA,757-952-2160,All Other Clinic Types,36.98802116,-76.41161702,
FQHC,Atlantic Community Pharmacy,"7001 Lankford Hwy, Oak Hall, VA 23416-2223",VA,757-824-4477,All Other Clinic Types,37.94468737,-75.54074952,
FQHC,Tri-Area Community Health Center at Laurel Fork,"14558 Danville Pike, Laurel Fork, VA 24352-3982",VA,276-398-2292,All Other Clinic Types,36.71830375,-80.50825879,
FQHC,Montgomery Admin Annex,"211 Roanoke St, Christiansburg, VA 24073-3051",VA,540-381-0820,Unknown,37.13013989,-80.40251437,
FQHC,Neighborhood Health Mark Center Drive,"4850 Mark Center Dr STE 3113, Alexandria, VA 22311-1882",VA,703-535-5568,All Other Clinic Types,38.83001294,-77.11869660,
FQHC,Johnson Health Center - Lynchburg Women's and Pediatric Health Services,"2402 Atherholt Rd, Lynchburg, VA 24501-2148",VA,434-455-3275,All Other Clinic Types,37.40931049,-79.17516059,
FQHC,Blue Ridge Medical Center-Appomattox,"624 Jones St, Appomattox, VA 24522-4031",VA,434-263-4000,All Other Clinic Types,37.36748228,-78.82697155,
FQHC,48th Street Physicians,"4714 Marshall Ave, Newport News, VA 23607-2247",VA,757-380-8709,All Other Clinic Types,36.99809071,-76.42409281,
FQHC,Onley Community Health Center,"20306 Badger Ln, Onancock, VA 23417-1224",VA,757-787-7374,All Other Clinic Types,37.68893941,-75.72588053,
FQHC,WESTERN LEE COUNTY HEALTH CLINIC,"1446 Dr Thomas Walker Rd, Ewing, VA 24248-8307",VA,276-445-4826,All Other Clinic Types,36.63524718,-83.43505241,
FQHC,ST. CHARLES RESPIRATORY CARE CTR,"213 Monarch Rd, Saint Charles, VA 24282-8122",VA,276-383-4428,All Other Clinic Types,36.80594296,-83.05623380,
FQHC,Johnson Health Center Mobile Medical Van 1,"134 Elon Rd, Madison Heights, VA 24572-2536",VA,434-929-1400,All Other Clinic Types,37.46711683,-79.12084577,
FQHC,Loudoun Community Health Center dba HealthWorks for Northern Virginia (Herndon),"1141 Elden St STE 300, Herndon, VA 20170-5572",VA,703-443-2000,All Other Clinic Types,38.96432485,-77.39683690,
FQHC,Bluestone Health Clinic,"562 Virginia Ave, Bluefield, VA 24605-1729",VA,304-431-5499,All Other Clinic Types,37.25282006,-81.27103209,
FQHC,"New Horizons Healthcare, Valley View","5060 Valley View Blvd NW, Roanoke, VA 24012-2038",VA,540-362-0360,All Other Clinic Types,37.30913245,-79.96938128,
FQHC,Express Care,"25228 Lankford Hwy, Onley, VA 23418-2812",VA,757-710-0400,All Other Clinic Types,37.69750509,-75.71770298,
FQHC,RAHC - Magnolia Square,"35 Magnolia Sq STE 9, Lexington, VA 24450-3779",VA,540-464-8700,Unknown,37.79386252,-79.42380254,
FQHC,Tye River Elementary School,"5198 Thomas Nelson Hwy, Arrington, VA 22922-2637",VA,434-263-8960,School,37.70996500,-78.91292302,
FQHC,Amelon Square Immediate Care,"200 Amelon Sq, Madison Heights, VA 24572-5981",VA,434-929-4357,All Other Clinic Types,37.46799529,-79.11694014,
FQHC,THOMPSON FAMILY HEALTH CENTER,"1721 Lovers Gap Rd, Vansant, VA 24656-9781",VA,276-597-7081,All Other Clinic Types,37.22216065,-82.09978900,
FQHC,CVHS Southern Albemarle,"2256 Irish Rd, Esmont, VA 22937-1945",VA,434-286-3602,All Other Clinic Types,37.81929699,-78.58265072,
FQHC,Horizon Pharmacy,"328 W Main St, Waverly, VA 23890-3235",VA,804-429-8602,All Other Clinic Types,37.03586439,-77.09571895,
FQHC,Atlantic Community Health Center,"5219 Lankford Hwy, New Church, VA 23415-3332",VA,757-824-5676,All Other Clinic Types,37.96544134,-75.53251824,
FQHC,Mobile Medical Van,"1541 High St, Portsmouth, VA 23704-32ND",VA,757-398-2749,All Other Clinic Types,36.83488008,-76.31792679,
FQHC,Bland County Medical Clinic Dental Clinic,"8487 S Scenic Hwy, Bland, VA 24315-4691",VA,276-688-4711,All Other Clinic Types,37.10091336,-81.12311053,
FQHC,EMPORIA MEDICAL CENTER,"510 N Main St, Emporia, VA 23847-1236",VA,434-634-7723,All Other Clinic Types,36.69670778,-77.53758573,
FQHC,CVHS Downtown Petersburg,"25 S Union St, Petersburg, VA 23803-4221",VA,434-581-4073,All Other Clinic Types,37.22665075,-77.40442784,
FQHC,KONNAROCK FAMILY HEALTH CENTER,"20471 Azen Rd, Damascus, VA 24236-4141",VA,276-388-3431,All Other Clinic Types,36.66495771,-81.63591654,
FQHC,Neighborhood Health at the Casey Clinic,"1200 N Howard St, Alexandria, VA 22304-1634",VA,703-778-0340,All Other Clinic Types,38.82193245,-77.10369283,
FQHC,Neighborhood Health at Arlington CSB,"2120 Washington Blvd, Arlington, VA 22204-5718",VA,703-535-5568,All Other Clinic Types,38.87374485,-77.08397700,
FQHC,Warwick Boulevard Physicians,"9294 Warwick Blvd, Newport News, VA 23607-1535",VA,757-591-0643,All Other Clinic Types,37.02123265,-76.45185736,
FQHC,CHINCOTEAGUE ISLAND COMM HLTH CTR,"4049 Main St, Chincoteague Island, VA 23336-2406",VA,757-336-3682,All Other Clinic Types,37.93376068,-75.37785804,
FQHC,METOMPKIN SCHOOL DENTAL PROGRAM,"24501 Parksley Rd, Parksley, VA 23421-2519",VA,757-665-1159,School,37.77888281,-75.64641514,
FQHC,Neighborhood Health South County Dental,"8350 Richmond Hwy STE 233, Alexandria, VA 22309-2344",VA,703-535-5568,All Other Clinic Types,38.73150492,-77.10412030,
FQHC,Stone Mountain Health Services Billing Office,"108 Fisher Rd, Jonesville, VA 24263",VA,276-546-0064,All Other Clinic Types,36.72595471,-83.09412436,
FQHC,Neighborhood Health at Martha Custis Drive,"1225 Martha Custis Dr, Ste C1, Alexandria, VA 22302-2040",VA,703-535-5568,All Other Clinic Types,38.84218171,-77.08014747,
FQHC,RAHC Kendal Drive,"170A Kendal Dr, Lexington, VA 24450-1786",VA,540-464-8700,All Other Clinic Types,37.78060404,-79.46089013,
FQHC,Tazewell Community Health Center,"386 Ben Bolt Ave, Tazewell, VA 24651-5386",VA,276-979-9899,All Other Clinic Types,37.12594122,-81.48972357,
FQHC,Reston,"11484 Washington Plz W, Reston, VA 20190-4344",VA,703-443-2000,All Other Clinic Types,38.96853546,-77.34253248,
FQHC,Neighborhood Health King Street Dental,"4480 King St, Alexandria, VA 22302-1339",VA,703-838-4400,All Other Clinic Types,38.83965314,-77.10558085,
FQHC,PATHS SBSS Mobile Unit,"705 Main St, Danville, VA 24541-1803",VA,434-791-4122,School,36.58595425,-79.39545192,
FQHC,Ocean View Medical and Dental Center,"9581 Shore Dr, Norfolk, VA 23518-1711",VA,757-393-6363,All Other Clinic Types,36.92818317,-76.19113592,
FQHC,Sterling,"21641 Ridgetop Cir STE 105, Sterling, VA 20166-6597",VA,703-840-4704,All Other Clinic Types,39.02571165,-77.40861406,
FQHC,HCHC Administrative Office,"124 Newman Ave, Harrisonburg, VA 22801-4004",VA,540-433-4913,All Other Clinic Types,38.44767235,-78.86727945,
FQHC,Bedford  Community Dental Center,"600 Bedford Ave, Bedford, VA 24523-1966",VA,434-455-2480,All Other Clinic Types,37.33788540,-79.52975524,
FQHC,SALTVILLE MEDICAL CENTER,"308 W Main St, Saltville, VA 24370-3112",VA,276-496-4433,All Other Clinic Types,36.87648644,-81.76938921,
FQHC,RAHC - Buena Vista,"2127 Magnolia Ave, Buena Vista, VA 24416-3111",VA,540-464-8700,All Other Clinic Types,37.73480196,-79.35413207,
FQHC,CVHS Farmville,"833 Buffalo St STE 200, Farmville, VA 23901-1111",VA,434-392-8177,All Other Clinic Types,37.30455313,-78.40414343,
FQHC,Tri-Area Community Health at Fries,"109 Carroll Dr, Fries, VA 24330-4532",VA,866-942-0401,All Other Clinic Types,36.71160179,-80.96936578,
FQHC,Park Place Family Health Center,"155 Kingsley Ln, Ste 320, Norfolk, VA 23505-4629",VA,757-393-6363,All Other Clinic Types,36.89861114,-76.28219591,
FQHC,CVHS Charlottesville Admin,"901 Preston Ave STE 301, Charlottesville, VA 22903-4491",VA,434-227-5624,All Other Clinic Types,38.03731633,-78.48860954,
FQHC,Bristol Community Health Center,"2195 Euclid Ave STE 6, Bristol, VA 24201-3655",VA,276-669-5179,All Other Clinic Types,36.59639609,-82.20925581,
FQHC,CVHS-Crimson Clinic,"3101 Johnson Rd, Petersburg, VA 23805-2338",VA,804-972-0068,School,37.18570398,-77.39814498,
FQHC,CVHS King William,"11814 King William Rd, Aylett, VA 23009-4103",VA,804-769-3022,All Other Clinic Types,37.74744342,-77.13728012,
FQHC,PATHS Community Medical Center – Danville Riverside,"336 Old Riverside Dr, Danville, VA 24541-3454",VA,434-791-3630,All Other Clinic Types,36.58803162,-79.42204418,
FQHC,Daily Planet Health Services Mobile Unit,"517 W Grace St, Richmond, VA 23220-4911",VA,804-783-2505,All Other Clinic Types,37.54769957,-77.44765059,
FQHC,CVHS Westmoreland,"18849 Kings Hwy, Montross, VA 22520-2965",VA,804-493-9999,All Other Clinic Types,38.07728443,-76.78219705,
FQHC,Orchard Creek Clinic,"8494 S Scenic Hwy, Bland, VA 24315-5255",VA,276-688-0500,All Other Clinic Types,37.10084308,-81.12305294,
FQHC,"Clinch River Health Services, Inc.","17285 Veterans Memorial Hwy, Dungannon, VA 24245-3937",VA,276-467-2201,All Other Clinic Types,36.81686605,-82.49424899,
FQHC,Health Centers of the Piedmont - Chatham,"30 S Main St, Chatham, VA 24531-5436",VA,434-432-4443,All Other Clinic Types,36.82514611,-79.39824125,
FQHC,MHC Mobile Unit,"4944 Greensboro Rd, Ridgeway, VA 24148-3390",VA,276-403-5099,All Other Clinic Types,36.62635398,-79.85981087,
FQHC,CVHS Caroline,"102 W Broaddus Ave STE 200, Bowling Green, VA 22427-9404",VA,804-632-1030,All Other Clinic Types,38.05460170,-77.35133565,
FQHC,SCH Winchester,"1330 Amherst St, Winchester, VA 22601-3054",VA,540-722-2369 x1062,All Other Clinic Types,39.19049111,-78.18401437,
FQHC,HCHC Stone Port,"1380 Little Sorrell Dr STE 100, Harrisonburg, VA 22801-7372",VA,540-433-4913,All Other Clinic Types,38.41414494,-78.86646012,
FQHC,PATHS Community Medical Center - Boydton,"380 Washington St, Boydton, VA 23917-3415",VA,434-738-6420,All Other Clinic Types,36.66673053,-78.38801832,
FQHC,ST. CHARLES CLINIC,"241 Monarch Rd, Saint Charles, VA 24282-8122",VA,276-383-4428,All Other Clinic Types,36.80622589,-83.05590976,
FQHC,Van Pelt Elementary School,"200 Spring Hill Ter, Bristol, VA 24201-1800",VA,276-496-4492,School,36.62176036,-82.13877574,
FQHC,PATHS Community Medical Center- Martinsville,"287 Commonwealth Blvd W, Martinsville, VA 24112-1820",VA,276-632-2966,All Other Clinic Types,36.69697667,-79.88220052,
FQHC,Neighborhood Health at Alexandria CSB,"720 N Saint Asaph St, Alexandria, VA 22314-1912",VA,703-535-5568,All Other Clinic Types,38.81226179,-77.04427142,
Gastroenterology,A Bruce Shauer Md Pc,"2616 Sherwood Hall Ln, Suite 205, Alexandria, VA 22306",VA,703-780-6100,,,,
Gastroenterology,Mahmood Abedi MD,"3028 Javier Rd Ste 500, Fairfax, VA 22031",VA,703-698-8960,,,,
Gastroenterology,Abingdon Physician Partners,"351 Court St, Abingdon, VA 24210",VA,276-676-7000,,,,
Gastroenterology,Abingdon Physician Partners,"108 Abingdon Pl, Abingdon, VA 24211",VA,276-623-8133,,,,
Gastroenterology,Souheil G Abou Assi M.D.,"6602 W Broad St Ste B, Richmond, VA 23230",VA,804-285-8206,,,,
Gastroenterology,Emad M Abuhamda MD,"6354 Walker Ln Ste 400, Alexandria, VA 22310",VA,571-472-7320,,,,
Gastroenterology,Gil Ascunce MD,"1715 N George Mason Drive, Ste 410, Arlington, VA 22205",VA,703-524-4792,,,,
Gastroenterology,Maurice Atiyeh M.D.,"6400 Arlington Blvd Ste 940, Falls Church, VA 22042",VA,703-241-1010,,,,
Gastroenterology,Andrew Axelrad M.D.,"11440 Commerce Park Dr, Ll4, Reston, VA 20191",VA,703-766-2650,,,,
Gastroenterology,Rotimi R Ayoola M.D.,"190 Campus Blvd Ste 300, Winchester, VA 22601",VA,540-667-1244,,,,
Gastroenterology,Asif Ayub M.D.,"3830 9Th St N, Apt. # 609 W, Arlington, VA 22203",VA,703-678-6949,,,,
Gastroenterology,Khurram M Baig DO,"190 Campus Blvd Ste 300, Winchester, VA 22601",VA,540-667-1244,,,,
Gastroenterology,Paul O Arnold MD,"8640 Sudley Rd Ste 201, Manassas, VA 20110",VA,703-368-6819,,,,
Gastroenterology,Jasmohan S Bajaj MD,"1250 E Marshall St, Internal Medicine, Richmond, VA 23298",VA,804-828-8508,,,,
Gastroenterology,Bikram S Bal,"800 Oak St, Farmville, VA 23901",VA,434-315-2998,,,,
Gastroenterology,Nader H Balba MD,"3028 Javier Rd Ste 500, Fairfax, VA 22031",VA,703-698-8960,,,,
Gastroenterology,Anthony A Baldoni M.D.,"3 Riverside Cir, Roanoke, VA 24016",VA,540-224-5170,,,,
Gastroenterology,Juan Diego Baltodano M.D.,"201 Wadsworth Dr, North Chesterfield, VA 23236",VA,804-289-1131,,,,
Gastroenterology,Felice L Banson MD,"3700 Joseph Siewick Dr Ste 308, Fairfax, VA 22033",VA,703-698-8960,,,,
Gastroenterology,Ronald J Barkin MD,"4660 Kenmore Avenue, Suite 810, Alexandria, VA 22304",VA,703-823-0333,,,,
Gastroenterology,Amanda J Baker FNP-C,"1714 E Hundred Rd Ste 104, Chester, VA 23836",VA,804-681-0556,,,,
Gastroenterology,Glen M Arluk M.D.,"1101 First Colonial Rd, Suite 300, Virginia Beach, VA 23454",VA,757-481-4817,,,,
Gastroenterology,Curtis K Argo M.D.,"1300 Jefferson Park Ave, Charlottesville, VA 22903",VA,434-924-2150,,,,
Gastroenterology,Shahwali Arezo MD,"457 Mclaws Cir, Suite 1, Williamsburg, VA 23185",VA,757-221-0750,,,,
